"FoldChange"	"pValue"	"color"
"AB_015586_T.1"	-1.06883492484711	4.35882107502291e-05	"Col_2"
"AB_015664_T.1"	-1.35913014462118	4.35882107502291e-05	"Col_2"
"AB_015670_T.1"	-1.08267047789189	4.35882107502291e-05	"Col_2"
"AB_015694_T.1"	-1.50970669109682	4.35882107502291e-05	"Col_2"
"AB_015728_T.1"	-1.20331016696372	4.35882107502291e-05	"Col_2"
"AB_015951_T.1"	-1.02176400405735	4.35882107502291e-05	"Col_2"
"AB_016150_T.1"	-1.09084165219945	4.35882107502291e-05	"Col_2"
"AB_016202_T.1"	-1.0547897272307	4.35882107502291e-05	"Col_2"
"AB_016366_T.1"	-1.33068177883488	4.35882107502291e-05	"Col_2"
"AB_016814_T.1"	-1.13248848513963	4.35882107502291e-05	"Col_2"
"AB_016997_T.1"	-1.70228581135355	4.35882107502291e-05	"Col_2"
"AB_017019_T.1"	-2.73006599885762	4.35882107502291e-05	"Col_2"
"AB_017109_T.1"	-1.0419518512401	4.35882107502291e-05	"Col_2"
"AB_017294_T.1"	-1.08492240921338	4.35882107502291e-05	"Col_2"
"AB_017300_T.1"	-1.24770159696629	4.35882107502291e-05	"Col_2"
"AB_017748_T.1"	-1.85385926731017	4.35882107502291e-05	"Col_2"
"AB_017787_T.1"	-1.32808442061117	4.35882107502291e-05	"Col_2"
"AB_017957_T.1"	-1.51103283159909	4.35882107502291e-05	"Col_2"
"AB_018057_T.1"	-1.01891851840195	4.35882107502291e-05	"Col_2"
"AB_018423_T.1"	-2.22860511790522	4.35882107502291e-05	"Col_2"
"AB_018596_T.1"	-1.45619960410504	4.35882107502291e-05	"Col_2"
"AB_018693_T.1"	-1.54165559013643	4.35882107502291e-05	"Col_2"
"AB_018726_T.1"	-1.23263489347759	4.35882107502291e-05	"Col_2"
"AB_018752_T.1"	-1.26615239582591	4.35882107502291e-05	"Col_2"
"AB_018766_T.1"	-1.50911128880036	4.35882107502291e-05	"Col_2"
